x
ENSG00000123358.19
ENSG00000125735.10
ENSG00000169385.2
ENSG00000147465.11
ENSG00000124107.5
ENSG00000166523.7
ENSG00000232629.8
ENSG00000132639.12
ENSG00000163220.10
ENSG00000163554.12
ENSG00000165887.11
ENSG00000173114.12
ENSG00000241794.1
ENSG00000275385.1
ENSG00000172232.9
ENSG00000005381.7
ENSG00000096006.11
ENSG00000022355.16
ENSG00000198099.8
ENSG00000244734.3
ENSG00000152672.7
ENSG00000142973.12
ENSG00000175592.8
ENSG00000171236.9
ENSG00000131386.17
ENSG00000004799.7
ENSG00000203859.9
ENSG00000102837.6
ENSG00000186847.5
ENSG00000148965.9
ENSG00000121933.18
ENSG00000137801.10
ENSG00000118849.9
ENSG00000180209.11
ENSG00000204388.6
ENSG00000187922.13
ENSG00000110436.11
ENSG00000138316.10
ENSG00000090104.11
ENSG00000130513.6
ENSG00000158874.11
ENSG00000128965.11
ENSG00000143520.6
ENSG00000197253.13
ENSG00000159173.18
ENSG00000173597.8
ENSG00000276085.1
ENSG00000178372.7
ENSG00000142748.12
ENSG00000099194.5
ENSG00000149968.11
ENSG00000206172.8
ENSG00000214402.6
ENSG00000115138.10
ENSG00000186652.9
ENSG00000116748.20
ENSG00000111087.9
ENSG00000149534.8
ENSG00000163347.5
ENSG00000178752.15
ENSG00000197614.10
ENSG00000188536.12
ENSG00000162896.5
ENSG00000204003.8
ENSG00000204389.9
ENSG00000120937.8
ENSG00000173369.15
ENSG00000167772.11
ENSG00000148773.13
ENSG00000172482.4
ENSG00000161905.12
ENSG00000156738.17
ENSG00000224940.8
ENSG00000105664.10
ENSG00000128342.4
ENSG00000171848.13
ENSG00000172236.16
ENSG00000135245.9
ENSG00000118271.9
ENSG00000125820.5
ENSG00000163464.7
ENSG00000138061.11
ENSG00000155980.11
ENSG00000163395.16
ENSG00000147588.6
ENSG00000189350.12
ENSG00000196169.14
ENSG00000167751.12
ENSG00000152760.9
ENSG00000160862.12
ENSG00000130294.14
ENSG00000228278.3
ENSG00000129991.12
ENSG00000158022.6
ENSG00000149575.5
ENSG00000183856.10
ENSG00000163734.4
ENSG00000154096.13
ENSG00000159189.11
ENSG00000183019.7
ENSG00000125657.4
ENSG00000137077.7
ENSG00000171819.4
ENSG00000205502.3
ENSG00000170476.15
ENSG00000168389.17
ENSG00000102962.4
ENSG00000145321.12
ENSG00000166923.10
ENSG00000163586.9
ENSG00000088827.12
ENSG00000089199.9
ENSG00000163751.3
ENSG00000100450.12
ENSG00000137959.15
ENSG00000101306.10
ENSG00000053108.16
ENSG00000105141.5
ENSG00000171659.13
ENSG00000126262.4
ENSG00000162747.9
ENSG00000091986.15
ENSG00000168333.13
ENSG00000205358.3
ENSG00000105675.8
ENSG00000042832.11
ENSG00000164308.16
ENSG00000172322.13
ENSG00000135472.8
ENSG00000065328.16
ENSG00000187193.8
ENSG00000168542.13
ENSG00000117983.17
ENSG00000118137.9
ENSG00000142583.17
ENSG00000133055.8
ENSG00000203710.10
ENSG00000106483.11
ENSG00000084674.14
ENSG00000187288.10
ENSG00000134760.5
ENSG00000203782.5
ENSG00000157150.4
ENSG00000173391.8
ENSG00000136999.4
ENSG00000130208.9
ENSG00000164821.4
ENSG00000104921.14
ENSG00000127533.3
ENSG00000142871.16
ENSG00000102109.8
ENSG00000101198.14
ENSG00000170465.9
ENSG00000086548.8
ENSG00000064886.13
ENSG00000173838.11
ENSG00000168298.6
ENSG00000180871.7
ENSG00000124491.15
ENSG00000154620.5
ENSG00000134184.12
ENSG00000074410.13
ENSG00000187474.4
ENSG00000146453.12
ENSG00000034971.15
ENSG00000160284.14
ENSG00000273802.2
ENSG00000138722.9
ENSG00000159167.11
ENSG00000186081.11
ENSG00000198125.12
ENSG00000108821.13
ENSG00000243955.5
ENSG00000171246.5
ENSG00000138180.15
ENSG00000261857.6
ENSG00000204099.11
ENSG00000100292.16
ENSG00000224916.8
ENSG00000078081.7
ENSG00000101187.15
ENSG00000075043.18
ENSG00000148344.10
ENSG00000198074.9
ENSG00000151224.12
ENSG00000131747.14
ENSG00000026751.16
ENSG00000179869.14
ENSG00000068985.4
ENSG00000138166.5
ENSG00000112303.13
ENSG00000104918.7
ENSG00000170807.11
ENSG00000134668.12
ENSG00000163017.13
ENSG00000107317.11
ENSG00000171049.8
ENSG00000274736.4
ENSG00000142609.17
ENSG00000187116.13
ENSG00000164816.7
ENSG00000167588.12
ENSG00000145107.15
ENSG00000145423.4
ENSG00000145824.12
ENSG00000182230.11
ENSG00000118194.18
ENSG00000164825.3
ENSG00000165566.12
ENSG00000183160.8
ENSG00000106927.11
ENSG00000101425.12
ENSG00000137441.7
ENSG00000277586.1
ENSG00000110848.8
ENSG00000124102.4
ENSG00000135116.9
ENSG00000117399.13
ENSG00000101916.11
ENSG00000162551.13
ENSG00000163739.4
ENSG00000175206.10
ENSG00000121807.5
ENSG00000158481.12
ENSG00000129173.12
ENSG00000110079.16
ENSG00000115155.16
ENSG00000122641.10
ENSG00000186185.13
ENSG00000275395.4
ENSG00000181418.7
ENSG00000115523.16
ENSG00000171388.11
ENSG00000103569.9
ENSG00000148604.13
ENSG00000184811.3
ENSG00000152463.14
ENSG00000234906.8
ENSG00000157551.17
ENSG00000166091.19
ENSG00000059804.15
ENSG00000160180.15
ENSG00000166862.6
ENSG00000172020.12
ENSG00000133110.14
ENSG00000163736.3
ENSG00000095713.13
ENSG00000182566.13
ENSG00000260314.2
ENSG00000275993.2
ENSG00000100453.12
ENSG00000090659.17
ENSG00000187758.7
ENSG00000105352.10
ENSG00000116983.12
ENSG00000170091.10
ENSG00000183010.16
ENSG00000189001.10
ENSG00000197893.13
ENSG00000168079.16
ENSG00000069011.15
ENSG00000112299.7
ENSG00000110777.11
ENSG00000166928.10
ENSG00000127083.7
ENSG00000196092.12
ENSG00000099985.3
ENSG00000159640.15
ENSG00000151365.2
ENSG00000198574.5
ENSG00000204644.9
ENSG00000159763.3
ENSG00000182782.7
ENSG00000142178.7
ENSG00000205678.7
ENSG00000010438.16
ENSG00000172995.16
ENSG00000128422.15
ENSG00000197635.9
ENSG00000101670.11
ENSG00000171951.4
ENSG00000106018.13
ENSG00000178562.17
ENSG00000143333.6
ENSG00000184557.4
ENSG00000168903.8
ENSG00000163958.13
ENSG00000176884.14
ENSG00000232810.3
ENSG00000163492.14
ENSG00000132514.13
ENSG00000275302.1
ENSG00000180739.13
ENSG00000134107.4
ENSG00000136872.17
ENSG00000138356.13
ENSG00000073737.16
ENSG00000196616.12
ENSG00000169715.14
ENSG00000170074.19
ENSG00000254415.3
ENSG00000168209.4
ENSG00000120057.4
ENSG00000110786.17
ENSG00000264813.6
ENSG00000196664.4
ENSG00000135069.13
ENSG00000143297.18
ENSG00000145192.12
ENSG00000062524.15
ENSG00000173372.16
ENSG00000185736.15
ENSG00000125148.6
ENSG00000117322.16
ENSG00000171051.8
ENSG00000142512.14
ENSG00000134028.14
ENSG00000187010.19
ENSG00000118520.13
ENSG00000206557.5
ENSG00000122420.9
ENSG00000180875.4
ENSG00000099958.14
ENSG00000151790.8
ENSG00000171885.13
ENSG00000164879.6
ENSG00000163833.7
ENSG00000138435.15
ENSG00000235162.8
ENSG00000133101.9
ENSG00000203814.6
ENSG00000137968.16
ENSG00000269404.6
ENSG00000125462.16
ENSG00000089169.14
ENSG00000186407.6
ENSG00000198739.10
ENSG00000255398.2
ENSG00000112149.9
ENSG00000134762.16
ENSG00000108551.4
ENSG00000167779.7
ENSG00000177354.11
ENSG00000064205.10
ENSG00000159958.5
ENSG00000141469.16
ENSG00000133800.8
ENSG00000213088.9
ENSG00000115705.20
ENSG00000012223.12
ENSG00000185479.5
ENSG00000173110.7
ENSG00000171724.2
ENSG00000124490.13
ENSG00000167244.18
ENSG00000196878.13
ENSG00000186417.13
ENSG00000136689.18
ENSG00000007350.16
ENSG00000087085.13
ENSG00000178445.8
ENSG00000074317.10
ENSG00000132185.16
ENSG00000105374.9
ENSG00000164089.8
ENSG00000183918.15
ENSG00000101057.15
ENSG00000107984.9
ENSG00000197561.6
ENSG00000130176.7
ENSG00000196361.9
ENSG00000092758.15
ENSG00000122121.10
ENSG00000178860.8
ENSG00000039537.13
ENSG00000167748.10
ENSG00000205038.11
ENSG00000198796.6
ENSG00000172137.18
ENSG00000188488.13
ENSG00000140379.7
ENSG00000186431.18
ENSG00000184613.10
ENSG00000196611.4
ENSG00000188783.5
ENSG00000180509.11
ENSG00000248144.5
ENSG00000168078.9
ENSG00000254647.6
ENSG00000187908.15
ENSG00000125355.15
ENSG00000162438.11
ENSG00000184985.16
ENSG00000095970.16
ENSG00000130595.16
ENSG00000163884.3
ENSG00000139329.4
ENSG00000087250.8
ENSG00000169413.2
ENSG00000276070.4
ENSG00000163508.12
ENSG00000163823.3
ENSG00000125851.9
ENSG00000185745.9
ENSG00000081248.10
ENSG00000133067.17
ENSG00000100385.13
ENSG00000168907.13
ENSG00000113070.7
ENSG00000150337.13
ENSG00000124212.5
ENSG00000123485.11
ENSG00000100336.17
ENSG00000134321.11
ENSG00000267385.1
ENSG00000099937.10
ENSG00000171631.14
ENSG00000154451.14
ENSG00000163710.7
ENSG00000132872.11
ENSG00000206177.6
ENSG00000124882.3
ENSG00000176907.4
ENSG00000089685.14
ENSG00000105825.11
ENSG00000240045.1
ENSG00000105369.9
ENSG00000164283.12
ENSG00000163630.10
ENSG00000140505.6
ENSG00000138829.11
ENSG00000260861.6
ENSG00000119938.8
ENSG00000102245.7
ENSG00000105695.14
ENSG00000103316.10
ENSG00000141682.11
ENSG00000165457.13
ENSG00000120251.18
ENSG00000078401.6
ENSG00000118523.5
ENSG00000163638.13
ENSG00000064787.13
ENSG00000173262.11
ENSG00000171346.14
ENSG00000077009.13
ENSG00000164076.16
ENSG00000116147.16
ENSG00000148848.14
ENSG00000126787.12
ENSG00000009950.15
ENSG00000114854.7
ENSG00000109906.13
ENSG00000104722.13
ENSG00000128594.7
ENSG00000198734.10
ENSG00000131771.13
ENSG00000102678.6
ENSG00000113088.5
ENSG00000049540.16
ENSG00000134061.5
ENSG00000271503.5
ENSG00000113578.17
ENSG00000185559.13
ENSG00000184956.15
ENSG00000062282.14
ENSG00000115112.7
ENSG00000165507.8
ENSG00000176083.17
ENSG00000167654.17
ENSG00000064300.8
ENSG00000011426.10
ENSG00000173578.7
ENSG00000122025.14
ENSG00000110203.8
ENSG00000196209.12
ENSG00000280670.2
ENSG00000146070.16
ENSG00000172724.11
ENSG00000057149.15
ENSG00000244474.5
ENSG00000138135.6
ENSG00000149021.6
ENSG00000241635.7
ENSG00000009765.14
ENSG00000108244.16
ENSG00000267110.1
ENSG00000149948.13
ENSG00000104953.19
ENSG00000163564.14
ENSG00000141433.12
ENSG00000147872.9
ENSG00000066279.16
ENSG00000152785.6
ENSG00000103175.10
ENSG00000167434.9
ENSG00000125538.11
ENSG00000171772.15
ENSG00000198650.10
ENSG00000155265.10
ENSG00000167914.11
ENSG00000163735.6
ENSG00000187479.5
ENSG00000054179.11
ENSG00000084453.16
ENSG00000258227.6
ENSG00000188508.10
ENSG00000102385.12
ENSG00000102802.9
ENSG00000176887.6
ENSG00000177602.5
ENSG00000137699.16
ENSG00000118729.11
ENSG00000182853.11
ENSG00000010310.8
ENSG00000038945.14
ENSG00000156886.11
ENSG00000167165.18
ENSG00000104879.4
ENSG00000241119.1
ENSG00000126368.5
ENSG00000164122.8
ENSG00000017427.15
ENSG00000069482.6
ENSG00000146674.14
ENSG00000205426.10
ENSG00000105366.15
ENSG00000170439.6
ENSG00000135114.12
ENSG00000198523.5
ENSG00000166741.7
ENSG00000244122.2
ENSG00000108932.11
ENSG00000183691.4
ENSG00000187957.7
ENSG00000160307.9
ENSG00000203812.2
ENSG00000214872.8
ENSG00000198400.11
ENSG00000184221.12
ENSG00000278919.1
ENSG00000158445.9
ENSG00000136541.14
ENSG00000145649.7
ENSG00000276600.4
ENSG00000157087.16
ENSG00000181631.6
ENSG00000242515.5
ENSG00000185615.15
ENSG00000137265.14
ENSG00000117228.9
ENSG00000157152.16
ENSG00000163993.6
ENSG00000272196.2
ENSG00000151012.13
ENSG00000163032.11
ENSG00000174469.18
ENSG00000133317.14
ENSG00000206579.8
ENSG00000165474.5
ENSG00000243135.6
ENSG00000100162.14
ENSG00000144834.13
ENSG00000113303.11
ENSG00000175946.8
ENSG00000242366.3
ENSG00000169862.18
ENSG00000171954.12
ENSG00000173208.3
ENSG00000213809.8
ENSG00000010030.13
ENSG00000240224.1
ENSG00000203786.6
ENSG00000185897.6
ENSG00000154277.12
ENSG00000155966.13
ENSG00000100427.15
ENSG00000183117.18
ENSG00000151640.12
ENSG00000158859.9
ENSG00000171860.4
ENSG00000172543.7
ENSG00000117090.14
ENSG00000154027.18
ENSG00000125869.9
ENSG00000118513.18
ENSG00000138615.5
ENSG00000204001.9
ENSG00000175928.5
ENSG00000257335.8
ENSG00000198019.12
ENSG00000111046.3
ENSG00000122756.14
ENSG00000164949.7
ENSG00000183317.16
ENSG00000135451.12
ENSG00000183347.14
ENSG00000164082.14
ENSG00000100167.19
ENSG00000167653.4
ENSG00000162366.7
ENSG00000101470.9
ENSG00000087495.16
ENSG00000204655.11
ENSG00000133710.15
ENSG00000116690.12
ENSG00000124493.13
ENSG00000121769.7
ENSG00000055118.14
ENSG00000084734.8
ENSG00000157119.11
ENSG00000245848.2
ENSG00000166448.14
ENSG00000142661.18
ENSG00000163687.13
ENSG00000189182.9
ENSG00000164692.17
ENSG00000121742.16
ENSG00000169710.8
ENSG00000065609.14
ENSG00000134548.9
ENSG00000149596.6
ENSG00000248746.5
ENSG00000130222.10
ENSG00000100362.12
ENSG00000166819.11
ENSG00000226321.5
ENSG00000204677.10
ENSG00000105696.8
ENSG00000250673.2
ENSG00000213085.9
ENSG00000186832.8
ENSG00000081277.12
ENSG00000164120.13
ENSG00000105246.5
ENSG00000255819.7
ENSG00000090382.6
ENSG00000144488.14
ENSG00000214456.8
ENSG00000156414.18
ENSG00000122367.19
ENSG00000178342.4
ENSG00000151948.11
ENSG00000113296.14
ENSG00000076864.19
ENSG00000213886.3
ENSG00000166278.14
ENSG00000177398.18
ENSG00000105409.16
ENSG00000065618.17
ENSG00000189058.8
ENSG00000070808.15
ENSG00000169877.9
ENSG00000110077.14
ENSG00000163606.10
ENSG00000147206.16
ENSG00000182676.4
ENSG00000111339.10
ENSG00000166592.11
ENSG00000169474.4
ENSG00000151632.17
ENSG00000143167.11
ENSG00000008517.16
ENSG00000160868.14
ENSG00000197632.8
ENSG00000156970.12
ENSG00000183379.8
ENSG00000169508.6
ENSG00000185873.7
ENSG00000169174.10
ENSG00000105697.7
ENSG00000179921.14
ENSG00000170891.10
ENSG00000134817.10
ENSG00000104332.11
ENSG00000118245.2
ENSG00000196735.11
ENSG00000146090.15
ENSG00000174807.3
ENSG00000113905.4
ENSG00000171345.13
ENSG00000163377.15
ENSG00000174429.3
ENSG00000136634.5
ENSG00000156885.5
ENSG00000078898.6
ENSG00000122254.6
ENSG00000182902.13
ENSG00000004468.12
ENSG00000115593.14
ENSG00000016602.9
ENSG00000108950.11
ENSG00000112077.15
ENSG00000211448.11
ENSG00000055957.10
ENSG00000100033.16
ENSG00000134757.4
ENSG00000184144.10
ENSG00000156113.21
ENSG00000134571.10
ENSG00000179344.16
ENSG00000160200.17
ENSG00000117152.13
ENSG00000129965.13
ENSG00000100346.17
ENSG00000138109.9
ENSG00000185022.11
ENSG00000165478.6
ENSG00000106772.17
ENSG00000174611.11
ENSG00000163083.5
ENSG00000175063.16
ENSG00000206075.13
ENSG00000243649.8
ENSG00000128016.5
ENSG00000166317.11
ENSG00000100095.18
ENSG00000125726.10
ENSG00000205869.2
ENSG00000274750.2
ENSG00000159674.11
ENSG00000070526.14
ENSG00000092621.11
ENSG00000103257.8
ENSG00000116299.16
ENSG00000121753.12
ENSG00000002745.12
ENSG00000164047.4
ENSG00000162383.11
ENSG00000169884.13
ENSG00000181634.7
ENSG00000168004.9
ENSG00000160883.10
ENSG00000148926.9
ENSG00000181195.10
ENSG00000205221.12
ENSG00000187862.11
ENSG00000106278.11
ENSG00000241106.6
ENSG00000144115.16
ENSG00000263639.5
ENSG00000164106.7
ENSG00000172399.5
ENSG00000214787.8
ENSG00000018236.14
ENSG00000122224.17
ENSG00000144820.7
ENSG00000183615.5
ENSG00000274276.4
ENSG00000117650.12
ENSG00000130957.4
ENSG00000170442.11
ENSG00000178934.4
ENSG00000163576.17
ENSG00000197430.10
ENSG00000181577.15
ENSG00000184254.16
ENSG00000186204.14
ENSG00000213937.3
ENSG00000117115.12
ENSG00000148798.10
ENSG00000079215.13
ENSG00000185686.17
ENSG00000130203.9
ENSG00000222047.8
ENSG00000171596.6
ENSG00000116990.10
ENSG00000060709.14
ENSG00000168913.6
ENSG00000171798.17
ENSG00000169679.14
ENSG00000169469.8
ENSG00000166527.7
ENSG00000165269.12
ENSG00000221946.7
ENSG00000130518.16
ENSG00000164161.9
ENSG00000160013.8
ENSG00000186439.12
ENSG00000136011.14
ENSG00000113889.11
ENSG00000163154.5
ENSG00000141622.13
ENSG00000122861.15
ENSG00000066248.14
ENSG00000188404.8
ENSG00000155886.11
ENSG00000230561.4
ENSG00000124469.11
ENSG00000160282.13
ENSG00000160856.20
ENSG00000183625.14
ENSG00000264424.1
ENSG00000124507.10
ENSG00000080007.7
ENSG00000152766.5
ENSG00000155511.17
ENSG00000177359.17
ENSG00000164220.6
ENSG00000198959.11
ENSG00000148357.16
ENSG00000141744.3
ENSG00000113739.10
ENSG00000203785.8
ENSG00000147689.16
ENSG00000158104.11
ENSG00000140955.10
ENSG00000116285.12
ENSG00000175262.14
ENSG00000162892.15
ENSG00000164483.16
ENSG00000180616.8
ENSG00000081985.10
ENSG00000130164.12
ENSG00000109943.8
ENSG00000144354.13
ENSG00000129244.8
ENSG00000255833.1
ENSG00000236279.6
ENSG00000188000.3
ENSG00000158373.8
ENSG00000175643.8
ENSG00000177511.5
ENSG00000182013.17
ENSG00000177606.6
ENSG00000134460.15
ENSG00000115009.11
ENSG00000134042.12
ENSG00000120729.9
ENSG00000186827.10
ENSG00000213931.5
ENSG00000186891.13
ENSG00000027869.11
ENSG00000038427.15
ENSG00000123843.12
ENSG00000102683.7
ENSG00000162552.14
ENSG00000104833.11
ENSG00000134020.7
ENSG00000143196.4
ENSG00000204539.3
ENSG00000092009.10
ENSG00000183287.13
ENSG00000088325.15
ENSG00000049247.13
ENSG00000110076.18
ENSG00000173762.7
ENSG00000103723.12
ENSG00000131746.12
ENSG00000172548.14
ENSG00000074211.13
ENSG00000087237.10
ENSG00000259803.6
ENSG00000124216.3
ENSG00000165246.12
ENSG00000265190.6
ENSG00000244255.5
ENSG00000242265.5
ENSG00000180644.6
ENSG00000007908.15
ENSG00000153563.15
ENSG00000179542.15
ENSG00000144908.13
ENSG00000159339.13
ENSG00000172508.10
ENSG00000169403.11
ENSG00000172116.21
ENSG00000019991.15
ENSG00000149403.11
ENSG00000117601.13
ENSG00000176971.3
ENSG00000152977.9
ENSG00000221866.9
ENSG00000198502.5
ENSG00000157766.15
ENSG00000244242.1
ENSG00000164591.13
ENSG00000174885.12
ENSG00000102854.15
ENSG00000176194.17
ENSG00000074803.17
ENSG00000172215.5
ENSG00000137331.11
ENSG00000129450.8
ENSG00000114200.9
ENSG00000143476.17
ENSG00000025423.11
ENSG00000139044.10
ENSG00000071991.8
ENSG00000162745.10
ENSG00000124772.11
ENSG00000187134.13
ENSG00000140807.6
ENSG00000182667.14
ENSG00000148702.14
ENSG00000082293.12
ENSG00000106819.11
ENSG00000206077.10
ENSG00000077943.7
ENSG00000160791.13
ENSG00000115085.13
ENSG00000198756.10
ENSG00000145850.8
ENSG00000091482.5
ENSG00000148483.8
ENSG00000110448.10
ENSG00000100526.19
ENSG00000103522.15
ENSG00000126353.3
ENSG00000137573.13
ENSG00000163599.14
ENSG00000166927.12
ENSG00000111728.10
ENSG00000132329.10
ENSG00000235568.6
ENSG00000125730.16
ENSG00000103196.11
ENSG00000143320.8
ENSG00000187955.11
ENSG00000177675.8
ENSG00000165304.7
ENSG00000215187.9
ENSG00000153898.12
ENSG00000189292.15
ENSG00000197467.13
ENSG00000183036.10
ENSG00000134830.5
ENSG00000176076.7
ENSG00000078053.16
ENSG00000148488.15
ENSG00000197249.13
ENSG00000198542.13
ENSG00000102230.13
ENSG00000174837.14
ENSG00000175857.8
ENSG00000178363.4
ENSG00000112096.16
ENSG00000118193.11
ENSG00000143552.9
ENSG00000161649.12
ENSG00000165730.14
ENSG00000276409.4
ENSG00000256660.5
ENSG00000022556.15
ENSG00000133878.8
ENSG00000173991.5
ENSG00000173930.8
ENSG00000167286.9
ENSG00000143318.12
ENSG00000029534.19
ENSG00000090889.11
ENSG00000275688.4
ENSG00000099860.8
ENSG00000111863.12
ENSG00000182866.16
ENSG00000104112.8
ENSG00000008438.4
ENSG00000078098.13
ENSG00000147606.8
ENSG00000159618.15
ENSG00000170323.8
ENSG00000159399.9
ENSG00000127241.16
ENSG00000123838.10
ENSG00000270885.1
ENSG00000188176.11
ENSG00000162873.14
ENSG00000196091.13
ENSG00000162998.4
ENSG00000125968.8
ENSG00000135917.13
ENSG00000136929.12
ENSG00000094796.4
ENSG00000107295.9
ENSG00000188959.9
ENSG00000116717.11
ENSG00000156475.18
ENSG00000143127.12
ENSG00000072571.19
ENSG00000134812.7
ENSG00000181036.13
ENSG00000196549.10
ENSG00000106541.11
ENSG00000198829.6
ENSG00000112394.16
ENSG00000117724.12
ENSG00000145934.16
ENSG00000135919.12
ENSG00000006210.6
ENSG00000197506.7
ENSG00000138798.11
ENSG00000161640.15
ENSG00000197057.8
ENSG00000113763.10
ENSG00000137571.10
ENSG00000188290.10
ENSG00000149090.11
ENSG00000163682.15
ENSG00000144230.16
ENSG00000168229.3
ENSG00000024526.16
ENSG00000147234.10
ENSG00000018280.16
ENSG00000169507.9
ENSG00000135443.8
ENSG00000188483.7
ENSG00000112139.14
ENSG00000165023.6
ENSG00000082482.13
ENSG00000105835.11
ENSG00000240505.8
ENSG00000143954.12
ENSG00000182272.11
ENSG00000165272.14
ENSG00000170558.8
ENSG00000134827.7
ENSG00000124440.15
ENSG00000243566.6
ENSG00000166535.19
ENSG00000131459.12
ENSG00000154928.16
ENSG00000143502.14
ENSG00000077522.12
ENSG00000160097.15
ENSG00000145113.21
ENSG00000080854.14
ENSG00000239998.5
ENSG00000257341.5
ENSG00000165985.9
ENSG00000172551.10
ENSG00000005102.12
ENSG00000051341.13
ENSG00000184292.6
ENSG00000012124.15
ENSG00000155926.13
ENSG00000189057.10
ENSG00000133105.7
ENSG00000165300.7
ENSG00000136542.8
ENSG00000101230.5
ENSG00000121898.12
ENSG00000144218.18
ENSG00000166803.10
ENSG00000013725.14
ENSG00000164850.14
ENSG00000181143.15
ENSG00000088726.15
ENSG00000186193.8
ENSG00000187726.8
ENSG00000169994.18
ENSG00000182050.13
ENSG00000152253.8
ENSG00000140795.12
ENSG00000128383.12
ENSG00000124232.10
ENSG00000181773.6
ENSG00000027644.4
ENSG00000157103.10
ENSG00000152092.15
ENSG00000007933.12
ENSG00000078549.14
ENSG00000013588.6
ENSG00000187624.8
ENSG00000189221.9
ENSG00000213145.9
ENSG00000126861.4
ENSG00000162267.12
ENSG00000173705.8
ENSG00000147889.17
ENSG00000183844.16
ENSG00000189056.13
ENSG00000089250.18
ENSG00000169442.8
ENSG00000107562.16
ENSG00000180535.3
ENSG00000161896.11
ENSG00000169313.9
