"","Var1","Var2","value"
"133",0.96530612244898,"quarter-PC",73857
"134",0.96734693877551,"quarter-PC",81535
"135",0.969387755102041,"quarter-PC",108692
"136",0.971428571428571,"quarter-PC",135870
"137",0.973469387755102,"quarter-PC",149489
"138",0.975510204081633,"quarter-PC",160406
"139",0.977551020408163,"quarter-PC",169485
"140",0.979591836734694,"quarter-PC",183227
"141",0.981632653061224,"quarter-PC",200224
"142",0.983673469387755,"quarter-PC",210257
"143",0.985714285714286,"quarter-PC",218437
"144",0.987755102040816,"quarter-PC",241313
"145",0.989795918367347,"quarter-PC",276622
"146",0.991836734693878,"quarter-PC",304728
"147",0.993877551020408,"quarter-PC",328530
"148",0.995918367346939,"quarter-PC",331921
"149",0.997959183673469,"quarter-PC",354889
"150",1,"quarter-PC",354040
"151",0.9,"exonic rate",56970
"152",0.902040816326531,"exonic rate",58298
"153",0.904081632653061,"exonic rate",62538
"154",0.906122448979592,"exonic rate",64208
"155",0.908163265306122,"exonic rate",65704
"156",0.910204081632653,"exonic rate",66926
"157",0.912244897959184,"exonic rate",67327
"158",0.914285714285714,"exonic rate",69836
"159",0.916326530612245,"exonic rate",72192
"160",0.918367346938776,"exonic rate",73965
"161",0.920408163265306,"exonic rate",75381
"162",0.922448979591837,"exonic rate",79685
"163",0.924489795918367,"exonic rate",81650
"164",0.926530612244898,"exonic rate",95889
"165",0.928571428571429,"exonic rate",106977
"166",0.930612244897959,"exonic rate",104030
"167",0.93265306122449,"exonic rate",104396
"168",0.93469387755102,"exonic rate",104681
"169",0.936734693877551,"exonic rate",105964
"170",0.938775510204082,"exonic rate",106382
"171",0.940816326530612,"exonic rate",107823
"172",0.942857142857143,"exonic rate",109706
"173",0.944897959183673,"exonic rate",117862
"174",0.946938775510204,"exonic rate",128938
"175",0.948979591836735,"exonic rate",131570
"176",0.951020408163265,"exonic rate",134338
"177",0.953061224489796,"exonic rate",138000
"178",0.955102040816327,"exonic rate",156672
"179",0.957142857142857,"exonic rate",162016
"180",0.959183673469388,"exonic rate",160643
"181",0.961224489795918,"exonic rate",177821
"182",0.963265306122449,"exonic rate",184565
"183",0.96530612244898,"exonic rate",222824
"184",0.96734693877551,"exonic rate",212555
"185",0.969387755102041,"exonic rate",240932
"186",0.971428571428571,"exonic rate",265480
"187",0.973469387755102,"exonic rate",276313
"188",0.975510204081633,"exonic rate",293199
"189",0.977551020408163,"exonic rate",382826
"190",0.979591836734694,"exonic rate",389659
"191",0.981632653061224,"exonic rate",435909
"192",0.983673469387755,"exonic rate",477867
"193",0.985714285714286,"exonic rate",485350
"194",0.987755102040816,"exonic rate",497120
"195",0.989795918367347,"exonic rate",540546
"196",0.991836734693878,"exonic rate",564313
"197",0.993877551020408,"exonic rate",582814
"198",0.995918367346939,"exonic rate",587144
"199",0.997959183673469,"exonic rate",587371
"200",1,"exonic rate",585396
"201",0.9,"expeff",47136
"202",0.902040816326531,"expeff",47874
"203",0.904081632653061,"expeff",62733
"204",0.906122448979592,"expeff",51675
"205",0.908163265306122,"expeff",56420
"206",0.910204081632653,"expeff",53748
"207",0.912244897959184,"expeff",56701
"208",0.914285714285714,"expeff",59762
"209",0.916326530612245,"expeff",63355
"210",0.918367346938776,"expeff",70675
"211",0.920408163265306,"expeff",87459
"212",0.922448979591837,"expeff",87544
"213",0.924489795918367,"expeff",90598
"214",0.926530612244898,"expeff",91959
"215",0.928571428571429,"expeff",95578
"216",0.930612244897959,"expeff",100548
"217",0.93265306122449,"expeff",103496
"218",0.93469387755102,"expeff",104522
"219",0.936734693877551,"expeff",106833
"220",0.938775510204082,"expeff",107826
"221",0.940816326530612,"expeff",114715
"222",0.942857142857143,"expeff",117779
"223",0.944897959183673,"expeff",119752
"224",0.946938775510204,"expeff",121537
"225",0.948979591836735,"expeff",125477
"226",0.951020408163265,"expeff",127541
"227",0.953061224489796,"expeff",133942
"228",0.955102040816327,"expeff",143785
"229",0.957142857142857,"expeff",132013
"230",0.959183673469388,"expeff",150304
"231",0.961224489795918,"expeff",167745
"232",0.963265306122449,"expeff",183383
"233",0.96530612244898,"expeff",195555
"234",0.96734693877551,"expeff",212638
"235",0.969387755102041,"expeff",238815
"236",0.971428571428571,"expeff",293239
"237",0.973469387755102,"expeff",318558
"238",0.975510204081633,"expeff",359246
"239",0.977551020408163,"expeff",396123
"240",0.979591836734694,"expeff",430430
"241",0.981632653061224,"expeff",484282
"242",0.983673469387755,"expeff",536704
"243",0.985714285714286,"expeff",598384
"244",0.987755102040816,"expeff",692334
"245",0.989795918367347,"expeff",740772
"246",0.991836734693878,"expeff",737255
"247",0.993877551020408,"expeff",786293
"248",0.995918367346939,"expeff",842260
"249",0.997959183673469,"expeff",814498
"250",1,"expeff",805269
"251",0.9,"RIN corrected",55936
"252",0.902040816326531,"RIN corrected",60400
"253",0.904081632653061,"RIN corrected",60816
"254",0.906122448979592,"RIN corrected",63639
"255",0.908163265306122,"RIN corrected",63700
"256",0.910204081632653,"RIN corrected",64735
"257",0.912244897959184,"RIN corrected",65411
"258",0.914285714285714,"RIN corrected",75667
"259",0.916326530612245,"RIN corrected",78304
"260",0.918367346938776,"RIN corrected",81139
"261",0.920408163265306,"RIN corrected",83686
"262",0.922448979591837,"RIN corrected",85506
"263",0.924489795918367,"RIN corrected",85956
"264",0.926530612244898,"RIN corrected",87582
"265",0.928571428571429,"RIN corrected",91302
"266",0.930612244897959,"RIN corrected",109147
"267",0.93265306122449,"RIN corrected",110675
"268",0.93469387755102,"RIN corrected",112864
"269",0.936734693877551,"RIN corrected",117347
"270",0.938775510204082,"RIN corrected",120121
"271",0.940816326530612,"RIN corrected",123628
"272",0.942857142857143,"RIN corrected",125779
"273",0.944897959183673,"RIN corrected",124265
"274",0.946938775510204,"RIN corrected",129805
"275",0.948979591836735,"RIN corrected",151043
"276",0.951020408163265,"RIN corrected",157187
"277",0.953061224489796,"RIN corrected",191769
"278",0.955102040816327,"RIN corrected",195644
"279",0.957142857142857,"RIN corrected",196549
"280",0.959183673469388,"RIN corrected",199496
"281",0.961224489795918,"RIN corrected",209296
"282",0.963265306122449,"RIN corrected",216714
"283",0.96530612244898,"RIN corrected",221707
