"","smatsscr","smrin","smtspax","sme2mprt","smchmprs","smntrart","smnumgps","smmaprt","smexncrt","sm550nrm","smgnsdtc","smunmprt","sm350nrm","smrdlgth","smmncpb","sme1mmrt","smsflgth","smestlbs","smmppd","smnterrt","smrrnanm","smrdttl","smvqcfl","smmncv","smtrscpt","smmppdpr","smcglgth","smgappct","smunpdrd","smntrnrt","smmpunrt","smexpeff","smmppdun","sme2mmrt","sme2anti","smaltalg","sme2snse","smmflgth","sme1anti","smspltrd","smbsmmrt","sme1snse","sme1pcts","smrrnart","sme1mprt","smnum5cd","smdpmprt","sme2pcts"
"sme2anti",-0.0329211428761482,0.194548398256302,-0.0212227758020163,0.0478884056210518,0.877183377742767,0.107353955507278,-0.643453896045685,0.0530183389782906,0.189919948577881,0.0704853087663651,0.760985016822815,-0.439088642597198,-0.0335346274077892,-0.128776162862778,0.78602522611618,0.0477759800851345,0.917397260665894,0.204190224409103,0.986917734146118,-0.107748001813889,0.470420867204666,0.807761907577515,0.247408673167229,-0.144565373659134,0.733613193035126,0.997151970863342,-0.560474991798401,-0.555068016052246,0.0615965574979782,-0.185677722096443,-0.193216249346733,0.232728585600853,0.838906645774841,-0.00439860252663493,1,0.70373797416687,0.999462008476257,0.933159410953522,0.982905864715576,0.91055428981781,-0.0166001375764608,0.985185503959656,0.111296616494656,0.0738544836640358,0.0503504686057568,0.516268730163574,0.439088642597198,-0.091706708073616
"smaltalg",0.0690377503633499,0.146990463137627,-0.00115651066880673,-0.291023701429367,0.791535675525665,-0.135751321911812,-0.444032430648804,-0.279112577438354,0.107441112399101,-0.0623923316597939,0.69691675901413,-0.508391439914703,0.0353766866028309,-0.110747493803501,0.554564476013184,0.162496343255043,0.597428798675537,0.0241998210549355,0.755812168121338,0.135401964187622,0.649997413158417,0.781601369380951,0.484835058450699,0.00603741267696023,0.648576855659485,0.716262876987457,-0.376195251941681,-0.367970883846283,0.231536358594894,-0.145656332373619,-0.445345789194107,-0.0880493223667145,0.583863496780396,0.326701790094376,0.70373797416687,1,0.708912551403046,0.601634621620178,0.752475261688232,0.669920265674591,0.258281201124191,0.748936533927917,-0.0679825991392136,0.269057422876358,-0.270973473787308,0.301184326410294,0.508391439914703,0.152605623006821
"sme2snse",-0.0330678671598434,0.194528415799141,-0.0202920380979776,0.0360783562064171,0.88115131855011,0.10487724840641,-0.635930776596069,0.0417305082082748,0.194778874516487,0.0640307739377022,0.761603951454163,-0.450845956802368,-0.0313098765909672,-0.129634663462639,0.781858444213867,0.0403978563845158,0.918200612068176,0.193471863865852,0.989003300666809,-0.105176441371441,0.475182384252548,0.814380884170532,0.253605008125305,-0.137571781873703,0.733129620552063,0.997604608535767,-0.552059173583984,-0.546251773834229,0.0672039389610291,-0.191233187913895,-0.205993101000786,0.226003795862198,0.8323894739151,0.00818452797830105,0.999462008476257,0.708912551403046,1,0.934673428535461,0.985561966896057,0.912567734718323,-0.0123813468962908,0.9873326420784,0.0985662713646889,0.0751281753182411,0.0400290787220001,0.506809294223785,0.450845956802368,-0.0695624500513077
"smmflgth",-0.0479629375040531,0.193187206983566,-0.0214159581810236,0.131543859839439,0.810632884502411,0.145588785409927,-0.559962451457977,0.142992407083511,0.266390919685364,0.0236705597490072,0.654867470264435,-0.427190005779266,-0.0490131415426731,-0.106030255556107,0.75747674703598,-0.172455623745918,0.982438147068024,0.164077922701836,0.911251306533813,-0.145540997385979,0.391806304454803,0.719326913356781,0.187634587287903,-0.0787600129842758,0.638064801692963,0.934039294719696,-0.479861825704575,-0.477192521095276,0.00799705646932125,-0.257779568433762,-0.149900421500206,0.328903317451477,0.776721239089966,-0.120150618255138,0.933159410953522,0.601634621620178,0.934673428535461,1,0.906431376934052,0.862388551235199,-0.239673525094986,0.906587600708008,0.0545054972171783,0.0402472391724586,0.147071838378906,0.458829313516617,0.427190005779266,-0.0412098728120327
"sme1anti",-0.0268054120242596,0.206282049417496,-0.0135501809418201,-0.0503079853951931,0.90208888053894,0.084862157702446,-0.624976634979248,-0.0396965555846691,0.205412656068802,0.0552430935204029,0.776346147060394,-0.49129655957222,-0.0313435681164265,-0.130922421813011,0.778402149677277,0.0594175718724728,0.890641629695892,0.171393513679504,0.993598222732544,-0.0851199701428413,0.501812756061554,0.861349701881409,0.301875740289688,-0.12789748609066,0.742533445358276,0.983257055282593,-0.533833265304565,-0.526236712932587,0.102932877838612,-0.205801203846931,-0.272444546222687,0.162528559565544,0.818902552127838,0.0901275873184204,0.982905864715576,0.752475261688232,0.985561966896057,0.906431376934052,1,0.920564770698547,0.0497476793825626,0.999352514743805,0.0570375435054302,0.0718988925218582,-0.031877875328064,0.485882878303528,0.49129655957222,-0.0113508189097047
"smspltrd",-0.149477586150169,0.382186233997345,-0.0571253262460232,-0.00377347436733544,0.843712091445923,0.230315238237381,-0.561246693134308,0.00868111476302147,0.461975961923599,0.130968928337097,0.671271622180939,-0.388631969690323,-0.206520810723305,-0.111176751554012,0.855329871177673,0.0398653782904148,0.88528960943222,0.241461336612701,0.916989028453827,-0.231629207730293,0.392155677080154,0.788851320743561,0.313371211290359,-0.147960916161537,0.686766684055328,0.911906003952026,-0.478693574666977,-0.456296324729919,0.135921090841293,-0.455229550600052,-0.192743092775345,0.328844517469406,0.803936421871185,0.0337884165346622,0.91055428981781,0.669920265674591,0.912567734718323,0.862388551235199,0.920564770698547,1,0.0189307276159525,0.917490780353546,-0.0191380046308041,-0.0100676035508513,0.0125875249505043,0.505355298519135,0.388631969690323,-0.0196957495063543
"smbsmmrt",0.00544154783710837,0.0130695160478354,0.00609731581062078,-0.623354971408844,0.0866448879241943,-0.182549148797989,0.138521879911423,-0.631987750530243,0.0622722133994102,-0.151905417442322,0.0855616182088852,-0.373698115348816,0.0328292995691299,-0.118474066257477,-0.114320084452629,0.666568994522095,-0.245610162615776,-0.30300772190094,0.0396090298891068,0.184143275022507,0.240243315696716,0.249609246850014,0.339529931545258,0.188146367669106,0.0480109192430973,-0.0148723376914859,0.152768984436989,0.158748865127563,0.185919001698494,-0.0938908085227013,-0.551984131336212,-0.383494347333908,-0.133224084973335,0.785499751567841,-0.0166001375764608,0.258281201124191,-0.0123813468962908,-0.239673525094986,0.0497476793825626,0.0189307276159525,1,0.05164759978652,0.0279278848320246,0.0901938751339912,-0.639723658561707,-0.202756434679031,0.373698115348816,0.288767099380493
"sme1snse",-0.0234491974115372,0.201566487550735,-0.0144111551344395,-0.0408094823360443,0.900155246257782,0.0828256383538246,-0.626810669898987,-0.0302280783653259,0.200469121336937,0.0590909086167812,0.776541292667389,-0.488209366798401,-0.0255669001489878,-0.130922421813011,0.776515424251556,0.0669301003217697,0.890231609344482,0.172975927591324,0.993766665458679,-0.0830823555588722,0.503198862075806,0.855662405490875,0.297561019659042,-0.130020067095757,0.742100954055786,0.984929919242859,-0.536745190620422,-0.529936552047729,0.0992111042141914,-0.200797975063324,-0.264927268028259,0.169856145977974,0.819949924945831,0.0841011628508568,0.985185503959656,0.748936533927917,0.9873326420784,0.906587600708008,0.999352514743805,0.917490780353546,0.05164759978652,1,0.081976018846035,0.076851949095726,-0.0227320343255997,0.489867597818375,0.488209366798401,-0.0261184182018042
"sme1pcts",0.166742026805878,-0.309515506029129,-0.033531665802002,0.264290779829025,0.0233198069036007,0.0296450648456812,-0.0866537466645241,0.272208333015442,-0.113867446780205,0.123430773615837,0.0550485625863075,-0.0135195413604379,0.225058227777481,-0.0982991307973862,-0.0261158552020788,0.248315781354904,0.0470747090876102,-0.0213547013700008,0.0740606561303139,-0.0281487125903368,0.0493276305496693,-0.0766889825463295,-0.0761023089289665,0.0022159640211612,0.0269385632127523,0.0957145541906357,-0.104910962283611,-0.127005755901337,-0.0327952578663826,0.127547383308411,0.174322500824928,0.224162101745605,0.0490983799099922,-0.19300639629364,0.111296616494656,-0.0679825991392136,0.0985662713646889,0.0545054972171783,0.0570375435054302,-0.0191380046308041,0.0279278848320246,0.081976018846035,1,0.0936139523983002,0.272228479385376,0.095368355512619,0.0135195413604379,-0.542832434177399
"smrrnart",0.144196793437004,-0.092290036380291,-0.00741734215989709,0.0164459608495235,0.149433463811874,-0.387661874294281,-0.0373729877173901,0.00604034215211868,-0.057189155369997,-0.17052449285984,0.152482137084007,-0.226914942264557,0.308355540037155,0.0472179241478443,0.0383199527859688,0.156260430812836,0.0210570339113474,-0.244537174701691,0.0950945541262627,0.388836324214935,0.824512958526611,0.0261213481426239,0.00228920695371926,0.156942695379257,0.113806501030922,0.0903341323137283,-0.0504605285823345,-0.0562402941286564,0.0884046033024788,-0.00079578411532566,-0.153009921312332,0.0331394821405411,0.0594183057546616,0.116941452026367,0.0738544836640358,0.269057422876358,0.0751281753182411,0.0402472391724586,0.0718988925218582,-0.0100676035508513,0.0901938751339912,0.076851949095726,0.0936139523983002,1,-0.012062007561326,-0.00548803573474288,0.226914942264557,-0.0484271086752415
"sme1mprt",-0.0520625226199627,-0.00953316874802113,-0.115747563540936,0.95013552904129,-0.0653630644083023,0.262471079826355,-0.242609545588493,0.977979183197021,0.124062120914459,0.252137959003448,-0.0670358836650848,0.4972303211689,0.0176112558692694,-0.104308687150478,0.230544120073318,-0.160797104239464,0.171191781759262,0.437664061784744,-0.027460228651762,-0.262554943561554,-0.22690138220787,-0.368270456790924,-0.354426801204681,-0.183234333992004,-0.0179077107459307,0.0356758870184422,-0.26303493976593,-0.266100257635117,-0.210909828543663,-0.0898979753255844,0.809472143650055,0.747699797153473,0.229156166315079,-0.809954464435577,0.0503504686057568,-0.270973473787308,0.0400290787220001,0.147071838378906,-0.031877875328064,0.0125875249505043,-0.639723658561707,-0.0227320343255997,0.272228479385376,-0.012062007561326,1,0.345955371856689,-0.4972303211689,-0.513809204101562
"smnum5cd",-0.0605119615793228,0.172407999634743,-0.061279371380806,0.333921909332275,0.439156383275986,0.118203550577164,-0.796073973178864,0.34530583024025,0.0978918820619583,0.411194115877151,0.539806723594666,0.186951786279678,-0.152283102273941,-0.0646106824278831,0.683907270431519,0.145126208662987,0.496859490871429,0.597669184207916,0.488742649555206,-0.120758026838303,0.117616251111031,0.268297344446182,-0.0366003327071667,-0.413162022829056,0.566924214363098,0.505675375461578,-0.81474369764328,-0.79036557674408,0.035215001553297,-0.0891435891389847,0.346298933029175,0.350501209497452,0.709423303604126,-0.330273598432541,0.516268730163574,0.301184326410294,0.506809294223785,0.458829313516617,0.485882878303528,0.505355298519135,-0.202756434679031,0.489867597818375,0.095368355512619,-0.00548803573474288,0.345955371856689,1,-0.186951786279678,-0.371963858604431
"smdpmprt",0.0346043705940247,0.0396792441606522,0.0736208036541939,-0.476288348436356,0.497365087270737,-0.194842606782913,0.0449924618005753,-0.487029790878296,0.111244983971119,-0.290674358606339,0.328270941972733,-1,0.137097895145416,-0.136502727866173,0.0926372557878494,-0.00858736410737038,0.375676184892654,-0.687835812568665,0.492896169424057,0.197695046663284,0.538203835487366,0.638596057891846,0.259944558143616,0.256030082702637,0.257255703210831,0.455433160066605,0.104448616504669,0.114377945661545,0.165385231375694,-0.147401705384254,-0.85673576593399,-0.252031028270721,0.0830384120345116,0.541052281856537,0.439088642597198,0.508391439914703,0.450845956802368,0.427190005779266,0.49129655957222,0.388631969690323,0.373698115348816,0.488209366798401,0.0135195413604379,0.226914942264557,-0.4972303211689,-0.186951786279678,1,0.363287359476089
"sme2pcts",-0.0747186467051506,0.054518673568964,0.0550276413559914,-0.568985283374786,0.0246011931449175,-0.119791693985462,0.325281709432602,-0.550866842269897,0.104085855185986,-0.279410690069199,-0.0559254623949528,-0.363287359476089,-0.00535112665966153,-0.0394913554191589,-0.193396791815758,-0.25477322936058,-0.0635873451828957,-0.381026417016983,-0.0296011194586754,0.123361557722092,0.0966374203562737,0.221274495124817,0.336959838867188,0.242206960916519,-0.0823446363210678,-0.070165604352951,0.362193584442139,0.370146572589874,0.120288543403149,-0.123109966516495,-0.529765188694,-0.400000363588333,-0.254927784204483,0.585274517536163,-0.091706708073616,0.152605623006821,-0.0695624500513077,-0.0412098728120327,-0.0113508189097047,-0.0196957495063543,0.288767099380493,-0.0261184182018042,-0.542832434177399,-0.0484271086752415,-0.513809204101562,-0.371963858604431,0.363287359476089,1
